,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Ticker_x,Period_End_Date,Issuer,NAICS_Sector_Name,Country_of_Headquarters,Net_Income_Before_Taxes,Net_Income_After_Taxes,Total_Equity,ROE,ROA,"Total_Assets,_Reported",year,contador_x,contador_y,key2_substring_x,Borrower,Bono,Bono_Chile,Note,Ticker_y,dummy_local,dummy_int,dummy_bono,dummy_bono_chile,dummy_note,key2_substring_y,Issuer_x,key2_substring,Issuer_y,issue_count,issued_more_than_once,average_total_assets,decil,dummy_issue,Año,Period,avg_median_roa,tipical_profits,firm_surplus
2313,608,608,608,298,LASCONDES.SN,2014-12-31 00:00:00,Clinica las Condes SA,Health Care and Social Assistance,Chile,26000956.46,23462058.05,260866212.1,0.089939045,0.046060972,509369586.1,2014,0,0,LASC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606854672.9,8,0,2014,2013-2016,0.064905181,33060725.22,-7059768.76
2314,609,609,609,299,LASCONDES.SN,2013-12-31 00:00:00,Clinica las Condes SA,Health Care and Social Assistance,Chile,42893540.83,34466278.32,305720329.3,0.112737934,0.069242058,497765079,2013,0,0,LASC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606854672.9,8,0,2013,2013-2016,0.064905181,32307532.59,10586008.24
1575,632,632,632,2759,POLO.SN,2017-12-31 00:00:00,Club de Polo y Equitacion San Cristobal SA,"Arts, Entertainment, and Recreation",Chile,-181771.74,-181771.74,-31359.31018,5.796420233,-0.044381857,4095631.66,2017,0,0,POLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2406237.099,5,0,2017,2017-2019,-0.006483445,-26553.80415,-155217.9359
1619,633,633,633,2760,POLO.SN,2016-12-31 00:00:00,Club de Polo y Equitacion San Cristobal SA,"Arts, Entertainment, and Recreation",Chile,-139287.9021,-139287.9021,138134.441,-1.008350279,-0.037305388,3733720.809,2016,0,0,POLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2406237.099,5,0,2016,2013-2016,0.004347777,16233.3858,-155521.2879
1620,634,634,634,2761,POLO.SN,2015-12-31 00:00:00,Club de Polo y Equitacion San Cristobal SA,"Arts, Entertainment, and Recreation",Chile,-138776.577,-138776.577,262311.2241,-0.529053141,-0.044215061,3138672.035,2015,0,0,POLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2406237.099,5,0,2015,2013-2016,0.004347777,13646.24637,-152422.8233
1621,635,635,635,2762,POLO.SN,2014-12-31 00:00:00,Club de Polo y Equitacion San Cristobal SA,"Arts, Entertainment, and Recreation",Chile,-42008.5752,-42008.5752,468189.314,-0.089725617,-0.089432664,469722.9551,2014,0,0,POLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2406237.099,5,0,2014,2013-2016,0.004347777,2042.250704,-44050.8259
1622,636,636,636,2763,POLO.SN,2013-12-31 00:00:00,Club de Polo y Equitacion San Cristobal SA,"Arts, Entertainment, and Recreation",Chile,-48781.64858,-48781.64858,588968.2086,-0.082825606,-0.082201756,593438.0354,2013,0,0,POLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2406237.099,5,0,2013,2013-2016,0.004347777,2580.136296,-51361.78488
1529,621,621,621,901,HIPICO.SN,2023-12-31 00:00:00,Club Hipico de Santiago SA,"Arts, Entertainment, and Recreation",Chile,-3093879.034,-2566473.234,38011432.24,-0.067518456,-0.047898997,53580938.7,2023,0,0,HIPI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68808870.7,6,0,2023,2020-2023,-0.020208252,-1082777.086,-2011101.948
1530,622,622,622,902,HIPICO.SN,2022-12-31 00:00:00,Club Hipico de Santiago SA,"Arts, Entertainment, and Recreation",Chile,-362405.0484,197880.3963,42153530.31,0.004694278,0.003570528,55420484.78,2022,0,0,HIPI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68808870.7,6,0,2022,2020-2023,-0.020208252,-1119951.096,757546.048
1531,623,623,623,903,HIPICO.SN,2021-12-31 00:00:00,Club Hipico de Santiago SA,"Arts, Entertainment, and Recreation",Chile,2816926.331,2240837.739,41870727.29,0.053518004,0.039026033,57419049.47,2021,0,0,HIPI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68808870.7,6,0,2021,2020-2023,-0.020208252,-1160338.594,3977264.925
1532,624,624,624,904,HIPICO.SN,2020-12-31 00:00:00,Club Hipico de Santiago SA,"Arts, Entertainment, and Recreation",Chile,-3158533.286,-2272424.093,48328498.77,-0.047020374,-0.033007871,68844915.82,2020,0,0,HIPI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68808870.7,6,0,2020,2020-2023,-0.020208252,-1391235.375,-1767297.911
1572,625,625,625,905,HIPICO.SN,2019-12-31 00:00:00,Club Hipico de Santiago SA,"Arts, Entertainment, and Recreation",Chile,-1777374.584,-1406371.257,47789760.48,-0.029428297,-0.020774308,67697623.42,2019,0,0,HIPI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68808870.7,6,0,2019,2017-2019,-0.006483445,-438913.8436,-1338460.741
1573,626,626,626,906,HIPICO.SN,2018-12-31 00:00:00,Club Hipico de Santiago SA,"Arts, Entertainment, and Recreation",Chile,32242.18806,24462.72642,53373142.82,0.000458334,0.00034941,70011495.99,2018,0,0,HIPI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68808870.7,6,0,2018,2017-2019,-0.006483445,-453915.71,486157.8981
1574,627,627,627,907,HIPICO.SN,2017-12-31 00:00:00,Club Hipico de Santiago SA,"Arts, Entertainment, and Recreation",Chile,630095.1761,164819.0027,60254333.36,0.002735388,0.00208995,78862635.65,2017,0,0,HIPI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68808870.7,6,0,2017,2017-2019,-0.006483445,-511301.5905,1141396.767
1615,628,628,628,908,HIPICO.SN,2016-12-31 00:00:00,Club Hipico de Santiago SA,"Arts, Entertainment, and Recreation",Chile,1513457.545,1257734.315,54651816.1,0.023013587,0.017408354,72248892.11,2016,0,0,HIPI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68808870.7,6,0,2016,2013-2016,0.004347777,314122.078,1199335.467
1616,629,629,629,909,HIPICO.SN,2015-12-31 00:00:00,Club Hipico de Santiago SA,"Arts, Entertainment, and Recreation",Chile,1372472.982,1133719.008,50897663.35,0.02227448,0.016797431,67493596.1,2015,0,0,HIPI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68808870.7,6,0,2015,2013-2016,0.004347777,293447.1109,1079025.871
1617,630,630,630,910,HIPICO.SN,2014-12-31 00:00:00,Club Hipico de Santiago SA,"Arts, Entertainment, and Recreation",Chile,1869074.868,1658825.858,58565938.32,0.028324072,0.021665608,76564934.04,2014,0,0,HIPI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68808870.7,6,0,2014,2013-2016,0.004347777,332887.2662,1536187.602
1618,631,631,631,911,HIPICO.SN,2013-12-31 00:00:00,Club Hipico de Santiago SA,"Arts, Entertainment, and Recreation",Chile,2121785.646,1698598.896,69055042.83,0.024597753,0.019138493,88753011.61,2013,0,0,HIPI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68808870.7,6,0,2013,2013-2016,0.004347777,385878.3107,1735907.336
715,637,637,637,4106,4295863440,2023-12-31 00:00:00,Cobre Cerrillos SA,Manufacturing,Chile,-0.970654603,-0.815463415,36.08071125,-0.02260109,-0.010169275,80.18894414,2023,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.37707857,2,0,2023,2020-2023,0.034062669,2.731449436,-3.702104039
716,638,638,638,4107,4295863440,2022-12-31 00:00:00,Cobre Cerrillos SA,Manufacturing,Chile,0.899489652,0.701330119,48.46886679,0.014469703,0.007152813,98.04955797,2022,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.37707857,2,0,2022,2020-2023,0.034062669,3.339829607,-2.440339955
717,639,639,639,4108,4295863440,2021-12-31 00:00:00,Cobre Cerrillos SA,Manufacturing,Chile,4.578637474,3.625472656,42.98186619,0.084348889,0.03611713,100.3809735,2021,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.37707857,2,0,2021,2020-2023,0.034062669,3.419243842,1.159393632
718,640,640,640,4109,4295863440,2020-12-31 00:00:00,Cobre Cerrillos SA,Manufacturing,Chile,3.302941348,2.485299095,39.19237817,0.063412817,0.032412312,76.67762474,2020,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.37707857,2,0,2020,2020-2023,0.034062669,2.611844527,0.691096821
972,641,641,641,4110,4295863440,2019-12-31 00:00:00,Cobre Cerrillos SA,Manufacturing,Chile,3.958343834,3.007971197,34.20724932,0.087933735,0.050014761,60.14166877,2019,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.37707857,2,0,2019,2017-2019,0.035092427,2.110517133,1.847826702
973,642,642,642,4111,4295863440,2018-12-31 00:00:00,Cobre Cerrillos SA,Manufacturing,Chile,0.802823648,0.554669815,28.43983807,0.019503269,0.011900585,46.60861601,2018,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.37707857,2,0,2018,2017-2019,0.035092427,1.635609464,-0.832785815
974,643,643,643,4112,4295863440,2017-12-31 00:00:00,Cobre Cerrillos SA,Manufacturing,Chile,1.572865278,1.190540278,22.75245556,0.052325793,0.034520058,34.4883625,2017,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.37707857,2,0,2017,2017-2019,0.035092427,1.21028035,0.362584928
1187,644,644,644,4113,4295863440,2016-12-31 00:00:00,Cobre Cerrillos SA,Manufacturing,Chile,1.425411498,1.051409985,23.56942663,0.044609061,0.028847344,36.44737519,2016,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.37707857,2,0,2016,2013-2016,0.035494312,1.293674512,0.131736986
1188,645,645,645,4114,4295863440,2015-12-31 00:00:00,Cobre Cerrillos SA,Manufacturing,Chile,-0.459466527,-0.575535216,25.19331241,-0.022844762,-0.012579156,45.75308752,2015,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.37707857,2,0,2015,2013-2016,0.035494312,1.62397437,-2.083440897
1189,646,646,646,4115,4295863440,2014-12-31 00:00:00,Cobre Cerrillos SA,Manufacturing,Chile,0.020770902,0.01465659,25.87677846,0.000566399,0.000292631,50.08564761,2014,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.37707857,2,0,2014,2013-2016,0.035494312,1.77775561,-1.756984708
1190,647,647,647,4116,4295863440,2013-12-31 00:00:00,Cobre Cerrillos SA,Manufacturing,Chile,2.895761099,2.227505285,28.77198943,0.077419231,0.048083257,46.32600634,2013,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.37707857,2,0,2013,2013-2016,0.035494312,1.644309729,1.25145137
719,648,648,648,1309,EMBONORB.SN,2023-12-31 00:00:00,Coca Cola Embonor SA,Manufacturing,Chile,111333727.8,81635494.79,601540133.8,0.135710803,0.057048486,1430984433,2023,0,0,EMBO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150312275,8,0,2023,2020-2023,0.034062669,48743148.63,62590579.14
720,649,649,649,1310,EMBONORB.SN,2022-12-31 00:00:00,Coca Cola Embonor SA,Manufacturing,Chile,129618667.1,102900252.4,578851702.1,0.177766174,0.077638313,1325379802,2022,0,0,EMBO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150312275,8,0,2022,2020-2023,0.034062669,45145973.07,84472694.07
721,650,650,650,1311,EMBONORB.SN,2021-12-31 00:00:00,Coca Cola Embonor SA,Manufacturing,Chile,125987452.7,102305433,505950309,0.202204507,0.083573717,1224134047,2021,0,0,EMBO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150312275,8,0,2021,2020-2023,0.034062669,41697272.45,84290180.26
722,651,651,651,1312,EMBONORB.SN,2020-12-31 00:00:00,Coca Cola Embonor SA,Manufacturing,Chile,92769117.29,69935522.37,591654872.8,0.118203239,0.054350153,1286758515,2020,0,0,EMBO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150312275,8,0,2020,2020-2023,0.034062669,43830428.97,48938688.33
975,652,652,652,1313,EMBONORB.SN,2019-12-31 00:00:00,Coca Cola Embonor SA,Manufacturing,Chile,85461080.51,62638475.05,518475849.6,0.120812715,0.054809239,1142845180,2019,0,0,EMBO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150312275,8,0,2019,2017-2019,0.035092427,40105211.29,45355869.22
976,653,653,653,1314,EMBONORB.SN,2018-12-31 00:00:00,Coca Cola Embonor SA,Manufacturing,Chile,88219392.36,63717384.72,540065370.6,0.117980875,0.057231436,1113328420,2018,0,0,EMBO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150312275,8,0,2018,2017-2019,0.035092427,39069396.53,49149995.83
977,654,654,654,1315,EMBONORB.SN,2017-12-31 00:00:00,Coca Cola Embonor SA,Manufacturing,Chile,99965202.96,68472704.79,575240566.2,0.119033164,0.058488244,1170708854,2017,0,0,EMBO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150312275,8,0,2017,2017-2019,0.035092427,41083015.22,58882187.74
1191,655,655,655,1316,EMBONORB.SN,2016-12-31 00:00:00,Coca Cola Embonor SA,Manufacturing,Chile,94140874.66,60510134.62,520786088.2,0.116189998,0.058965088,1026202731,2016,0,0,EMBO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150312275,8,0,2016,2013-2016,0.035494312,36424360.07,57716514.59
1192,656,656,656,1317,EMBONORB.SN,2015-12-31 00:00:00,Coca Cola Embonor SA,Manufacturing,Chile,61488100.59,39652362.79,474870917.6,0.08350135,0.042029839,943433611.6,2015,0,0,EMBO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150312275,8,0,2015,2013-2016,0.035494312,33486527.1,28001573.49
1193,657,657,657,1318,EMBONORB.SN,2014-12-31 00:00:00,Coca Cola Embonor SA,Manufacturing,Chile,51624877.97,36870371.04,519267000.3,0.071004649,0.036140638,1020191492,2014,0,0,EMBO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150312275,8,0,2014,2013-2016,0.035494312,36210995.28,15413882.69
1194,658,658,658,1319,EMBONORB.SN,2013-12-31 00:00:00,Coca Cola Embonor SA,Manufacturing,Chile,81979567.87,54917209.21,552618973.9,0.099376264,0.056646751,969467944,2013,0,0,EMBO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150312275,8,0,2013,2013-2016,0.035494312,34410597.82,47568970.05
205,659,659,659,1003,COLBUN.SN,2023-12-31 00:00:00,Colbun SA,Utilities,Chile,548572000,403830000,2973256000,0.135820797,0.060628553,6660723000,2023,0,0,COLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,6665554273,10,1,2023,2020-2023,0.0358355,238690336.7,309881663.3
206,660,660,660,1004,COLBUN.SN,2022-12-31 00:00:00,Colbun SA,Utilities,Chile,416000000,310467000,2817580000,0.11018924,0.046997914,6605974000,2022,0,0,COLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,6665554273,10,1,2022,2020-2023,0.0358355,236728379,179271621
207,661,661,661,1005,COLBUN.SN,2021-12-31 00:00:00,Colbun SA,Utilities,Chile,825172000,540180000,2720627000,0.19854982,0.081814365,6602508000,2021,0,0,COLB,0,0,0,600000000,COLBU,0,1,0,0,1,COLB,0,0,0,4,1,6665554273,10,1,2021,2020-2023,0.0358355,236604173.1,588567826.9
208,662,662,662,1006,COLBUN.SN,2020-12-31 00:00:00,Colbun SA,Utilities,Chile,132219000,89468000,3459451000,0.025861907,0.013486553,6633867000,2020,0,0,COLB,0,0,0,500000000,COLBU,0,1,0,0,1,COLB,0,0,0,4,1,6665554273,10,1,2020,2020-2023,0.0358355,237727938.6,-105508938.6
339,663,663,663,1007,COLBUN.SN,2019-12-31 00:00:00,Colbun SA,Utilities,Chile,270182000,201966000,3536293000,0.057112349,0.030120128,6705350000,2019,0,0,COLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,6665554273,10,1,2019,2017-2019,0.044682897,299614461.9,-29432461.88
340,664,664,664,1008,COLBUN.SN,2018-12-31 00:00:00,Colbun SA,Utilities,Chile,328843000,230425000,3656514000,0.063017672,0.033994266,6778349000,2018,0,0,COLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,6665554273,10,1,2018,2017-2019,0.044682897,302876268.7,25966731.34
341,665,665,665,1009,COLBUN.SN,2017-12-31 00:00:00,Colbun SA,Utilities,Chile,322682000,288602000,3724532000,0.077486782,0.041690177,6922542000,2017,0,0,COLB,0,0,0,500000000,COLBU,0,1,0,0,1,COLB,0,0,0,4,1,6665554273,10,1,2017,2017-2019,0.044682897,309319229.6,13362770.4
445,666,666,666,1010,COLBUN.SN,2016-12-31 00:00:00,Colbun SA,Utilities,Chile,271654000,204740000,3576385000,0.057247752,0.030009096,6822598000,2016,0,0,COLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,6665554273,10,1,2016,2013-2016,0.055738757,380283134.6,-108629134.6
446,667,667,667,1011,COLBUN.SN,2015-12-31 00:00:00,Colbun SA,Utilities,Chile,300036000,200433000,3462660000,0.057884112,0.028004555,7157157000,2015,0,0,COLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,6665554273,10,1,2015,2013-2016,0.055738757,398931037.6,-98895037.55
447,668,668,668,1012,COLBUN.SN,2014-12-31 00:00:00,Colbun SA,Utilities,Chile,169669000,79526000,3337973000,0.023824638,0.012476696,6373963000,2014,0,0,COLB,0,0,0,500000000,COLBU,0,1,0,0,1,COLB,0,0,0,4,1,6665554273,10,1,2014,2013-2016,0.055738757,355276777.2,-185607777.2
448,669,669,669,1013,COLBUN.SN,2013-12-31 00:00:00,Colbun SA,Utilities,Chile,118996000,62965000,3556306000,0.017705169,0.010393581,6058066000,2013,0,0,COLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,6665554273,10,1,2013,2013-2016,0.055738757,337669071,-218673071
2319,670,670,670,2282,COLINSE.SN,2016-12-31 00:00:00,Colegio Ingles Catolico de la Serena SA,Educational Services,Chile,-175632.3866,30480.06096,5970420.894,0.005105178,0.002706297,11262644,2016,0,0,COLI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11898602.24,5,0,2016,2013-2016,-0.013614191,-153331.7851,-22300.60149
2320,671,671,671,2283,COLINSE.SN,2015-12-31 00:00:00,Colegio Ingles Catolico de la Serena SA,Educational Services,Chile,-23776.22378,-225621.2474,5616362.224,-0.040172133,-0.021501789,10493138.38,2015,0,0,COLI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11898602.24,5,0,2015,2013-2016,-0.013614191,-142855.5887,119079.3649
2321,672,672,672,2284,COLINSE.SN,2014-12-31 00:00:00,Colegio Ingles Catolico de la Serena SA,Educational Services,Chile,-15437.00528,-352745.7124,6819342.018,-0.051727236,-0.029321556,12030252.31,2014,0,0,COLI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11898602.24,5,0,2014,2013-2016,-0.013614191,-163782.1512,148345.1459
2322,673,673,673,2285,COLINSE.SN,2013-12-31 00:00:00,Colegio Ingles Catolico de la Serena SA,Educational Services,Chile,-2429.08814,-112368.1706,8315191.319,-0.0135136,-0.008137683,13808374.26,2013,0,0,COLI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11898602.24,5,0,2013,2013-2016,-0.013614191,-187989.8428,185560.7547
2323,675,675,675,722,MAISONNETT.SN,2015-12-31 00:00:00,Colegio La Maisonnette SA,Educational Services,Chile,103437.1689,93411.03341,2684023.451,0.034802614,0.02145802,4353199.124,2015,0,0,MAIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4583154.568,5,0,2015,2013-2016,-0.013614191,-59265.28377,162702.4527
2324,676,676,676,723,MAISONNETT.SN,2014-12-31 00:00:00,Colegio La Maisonnette SA,Educational Services,Chile,65372.69129,61680.40897,3024018.799,0.020396834,0.012315075,5008529.024,2014,0,0,MAIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4583154.568,5,0,2014,2013-2016,-0.013614191,-68187.07011,133559.7614
2325,677,677,677,724,MAISONNETT.SN,2013-12-31 00:00:00,Colegio La Maisonnette SA,Educational Services,Chile,127517.609,128991.0527,3653434.228,0.035306795,0.02297106,5615372.168,2013,0,0,MAIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4583154.568,5,0,2013,2013-2016,-0.013614191,-76448.74851,203966.3575
2334,674,674,674,714,MAISONNETT.SN,2023-12-31 00:00:00,Colegio La Maisonnette SA,Educational Services,Chile,110164.8913,102416.5891,2893014.831,0.035401336,0.030521842,3355517.954,2023,0,0,MAIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4583154.568,5,0,2023,2020-2023,-0.003367869,-11300.94477,121465.8361
1667,689,689,689,765,COPEVAL.SN,2023-12-31 00:00:00,Compania Agropecuaria COPEVAL SA,Wholesale Trade,Chile,-17781126.08,-10060374.98,65903243.32,-0.152653716,-0.025630261,392519411.1,2023,0,0,COPE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442445316.5,7,0,2023,2020-2023,0.039546203,15522652.37,-33303778.45
1668,690,690,690,766,COPEVAL.SN,2022-12-31 00:00:00,Compania Agropecuaria COPEVAL SA,Wholesale Trade,Chile,8402179.759,8522178.58,78407203.35,0.108691271,0.020244234,420968184.7,2022,0,0,COPE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442445316.5,7,0,2022,2020-2023,0.039546203,16647693.35,-8245513.594
1669,691,691,691,767,COPEVAL.SN,2021-12-31 00:00:00,Compania Agropecuaria COPEVAL SA,Wholesale Trade,Chile,10896121.49,9735747.856,65267779.34,0.149166219,0.02567568,379181690.8,2021,0,0,COPE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442445316.5,7,0,2021,2020-2023,0.039546203,14995196.17,-4099074.684
1670,692,692,692,768,COPEVAL.SN,2020-12-31 00:00:00,Compania Agropecuaria COPEVAL SA,Wholesale Trade,Chile,4452834.097,3146672.772,69903010.92,0.045014839,0.007816892,402547795.7,2020,0,0,COPE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442445316.5,7,0,2020,2020-2023,0.039546203,15919236.91,-11466402.81
1692,693,693,693,769,COPEVAL.SN,2019-12-31 00:00:00,Compania Agropecuaria COPEVAL SA,Wholesale Trade,Chile,-3861982.701,-877048.5695,61865334.66,-0.014176737,-0.002189866,400503254.8,2019,0,0,COPE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442445316.5,7,0,2019,2017-2019,0.028147258,11273068.33,-15135051.03
1693,694,694,694,770,COPEVAL.SN,2018-12-31 00:00:00,Compania Agropecuaria COPEVAL SA,Wholesale Trade,Chile,-823966.2265,1880477.737,60624787.47,0.031018298,0.004527405,415354424.5,2018,0,0,COPE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442445316.5,7,0,2018,2017-2019,0.028147258,11691088.03,-12515054.26
1694,695,695,695,771,COPEVAL.SN,2017-12-31 00:00:00,Compania Agropecuaria COPEVAL SA,Wholesale Trade,Chile,-6157387.131,-1480588.953,75292141.87,-0.019664588,-0.003066659,482801996.3,2017,0,0,COPE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442445316.5,7,0,2017,2017-2019,0.028147258,13589552.22,-19746939.35
1711,696,696,696,772,COPEVAL.SN,2016-12-31 00:00:00,Compania Agropecuaria COPEVAL SA,Wholesale Trade,Chile,-16416369.59,-10190445.1,71567142.79,-0.142389995,-0.022089837,461318258.2,2016,0,0,COPE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442445316.5,7,0,2016,2013-2016,0.031715283,14630839.28,-31047208.86
1712,697,697,697,773,COPEVAL.SN,2015-12-31 00:00:00,Compania Agropecuaria COPEVAL SA,Wholesale Trade,Chile,9684434.555,9658174.755,60894948.08,0.158603875,0.019909219,485110673.2,2015,0,0,COPE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442445316.5,7,0,2015,2013-2016,0.031715283,15385422.46,-5700987.907
1713,698,698,698,774,COPEVAL.SN,2014-12-31 00:00:00,Compania Agropecuaria COPEVAL SA,Wholesale Trade,Chile,8729976.913,9273261.873,65598792.88,0.141363301,0.017980857,515729693.3,2014,0,0,COPE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442445316.5,7,0,2014,2013-2016,0.031715283,16356513.36,-7626536.449
1714,699,699,699,775,COPEVAL.SN,2013-12-31 00:00:00,Compania Agropecuaria COPEVAL SA,Wholesale Trade,Chile,8393883.495,9416908.433,69793881.59,0.134924555,0.018433331,510863099.2,2013,0,0,COPE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442445316.5,7,0,2013,2013-2016,0.031715283,16202167.95,-7808284.456
723,700,700,700,1360,CVBJF.PK^H09,2023-12-31 00:00:00,Compania Cervecerias Unidas SA,Manufacturing,Chile,117148002.5,134485728.7,1383593520,0.097200317,0.034587413,3888285312,2023,0,0,CVBJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3312109549,9,1,2023,2020-2023,0.034062669,132445374.3,-15297371.87
724,701,701,701,1361,CVBJF.PK^H09,2022-12-31 00:00:00,Compania Cervecerias Unidas SA,Manufacturing,Chile,160118418.3,159807091.3,1551104112,0.103027959,0.037686085,4240480041,2022,0,0,CVBJ,0,0,0,600000000,CCU,0,1,0,0,1,CCU,0,0,0,1,1,3312109549,9,1,2022,2020-2023,0.034062669,144442066.7,15676351.56
725,702,702,702,1362,CVBJF.PK^H09,2021-12-31 00:00:00,Compania Cervecerias Unidas SA,Manufacturing,Chile,354459468.9,257373611.8,1536386126,0.167518834,0.076947618,3344789845,2021,0,0,CVBJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3312109549,9,1,2021,2020-2023,0.034062669,113932468.3,240527000.6
726,703,703,703,1363,CVBJF.PK^H09,2020-12-31 00:00:00,Compania Cervecerias Unidas SA,Manufacturing,Chile,202329377.9,152440797.5,1826804445,0.083446697,0.042843738,3558064857,2020,0,0,CVBJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3312109549,9,1,2020,2020-2023,0.034062669,121197184.4,81132193.59
978,704,704,704,1364,CVBJF.PK^H09,2019-12-31 00:00:00,Compania Cervecerias Unidas SA,Manufacturing,Chile,247001429.1,193806600.1,1767204484,0.109668463,0.061879694,3131990305,2019,0,0,CVBJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3312109549,9,1,2019,2017-2019,0.035092427,109909141.7,137092287.4
979,705,705,705,1365,CVBJF.PK^H09,2018-12-31 00:00:00,Compania Cervecerias Unidas SA,Manufacturing,Chile,661342784.2,464869064,1847624606,0.251603633,0.133874736,3472418151,2018,0,0,CVBJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3312109549,9,1,2018,2017-2019,0.035092427,121855581.2,539487203
980,706,706,706,1366,CVBJF.PK^H09,2017-12-31 00:00:00,Compania Cervecerias Unidas SA,Manufacturing,Chile,319652477,240963831.4,1791388688,0.134512311,0.074944965,3215210424,2017,0,0,CVBJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3312109549,9,1,2017,2017-2019,0.035092427,112829537.7,206822939.3
